#pacId	locusName	transcriptName	peptideName	Pfam	Panther	KOG	ec	KO	GO	Best-hit-arabi-name	arabi-symbol	arabi-defline
33022191	Mapoly0007s0099	Mapoly0007s0099.12	Mapoly0007s0099.12.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022192	Mapoly0007s0099	Mapoly0007s0099.13	Mapoly0007s0099.13.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022194	Mapoly0007s0099	Mapoly0007s0099.14	Mapoly0007s0099.14.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022204	Mapoly0007s0099	Mapoly0007s0099.15	Mapoly0007s0099.15.p		PTHR31016,PTHR31016:SF3					AT5G01970.1		
33022189	Mapoly0007s0099	Mapoly0007s0099.16	Mapoly0007s0099.16.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022190	Mapoly0007s0099	Mapoly0007s0099.17	Mapoly0007s0099.17.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022188	Mapoly0007s0099	Mapoly0007s0099.18	Mapoly0007s0099.18.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022187	Mapoly0007s0099	Mapoly0007s0099.19	Mapoly0007s0099.19.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022193	Mapoly0007s0099	Mapoly0007s0099.2	Mapoly0007s0099.2.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022186	Mapoly0007s0099	Mapoly0007s0099.20	Mapoly0007s0099.20.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022195	Mapoly0007s0099	Mapoly0007s0099.3	Mapoly0007s0099.3.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022196	Mapoly0007s0099	Mapoly0007s0099.4	Mapoly0007s0099.4.p		PTHR31016,PTHR31016:SF3					AT2G30530.1		
33022197	Mapoly0007s0099	Mapoly0007s0099.5	Mapoly0007s0099.5.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022198	Mapoly0007s0099	Mapoly0007s0099.6	Mapoly0007s0099.6.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022199	Mapoly0007s0099	Mapoly0007s0099.7	Mapoly0007s0099.7.p		PTHR31016,PTHR31016:SF3					AT5G01970.1		
33022200	Mapoly0007s0099	Mapoly0007s0099.8	Mapoly0007s0099.8.p		PTHR31016,PTHR31016:SF3					AT5G01970.1		
33022201	Mapoly0007s0099	Mapoly0007s0099.9	Mapoly0007s0099.9.p		PTHR31016,PTHR31016:SF3					AT1G30050.1		
33022345	Mapoly0007s0100	Mapoly0007s0100.1	Mapoly0007s0100.1.p		PTHR12172,PTHR12172:SF1				GO:0007049,GO:0006281,GO:0005634	AT1G77620.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33022346	Mapoly0007s0100	Mapoly0007s0100.2	Mapoly0007s0100.2.p		PTHR12172,PTHR12172:SF1				GO:0007049,GO:0006281,GO:0005634	AT1G77620.1		P-loop containing nucleoside triphosphate hydrolases superfamily protein
33022252	Mapoly0007s0101	Mapoly0007s0101.1	Mapoly0007s0101.1.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022256	Mapoly0007s0101	Mapoly0007s0101.2	Mapoly0007s0101.2.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022257	Mapoly0007s0101	Mapoly0007s0101.3	Mapoly0007s0101.3.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022258	Mapoly0007s0101	Mapoly0007s0101.4	Mapoly0007s0101.4.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022253	Mapoly0007s0101	Mapoly0007s0101.5	Mapoly0007s0101.5.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022254	Mapoly0007s0101	Mapoly0007s0101.6	Mapoly0007s0101.6.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022255	Mapoly0007s0101	Mapoly0007s0101.7	Mapoly0007s0101.7.p	PF09728	PTHR16127	KOG1850			GO:0019905	AT5G50840.2		
33022534	Mapoly0007s0102	Mapoly0007s0102.1	Mapoly0007s0102.1.p	PF12838,PF12617	PTHR19248,PTHR19248:SF20							
33022536	Mapoly0007s0102	Mapoly0007s0102.2	Mapoly0007s0102.2.p	PF12838,PF12617	PTHR19248,PTHR19248:SF20							
33022535	Mapoly0007s0102	Mapoly0007s0102.3	Mapoly0007s0102.3.p	PF12838,PF12617	PTHR19248,PTHR19248:SF20							
33022488	Mapoly0007s0103	Mapoly0007s0103.1	Mapoly0007s0103.1.p	PF16916,PF01545	PTHR11562,PTHR11562:SF18	KOG1485			GO:0055085,GO:0016021,GO:0008324,GO:0006812	AT2G47830.1		Cation efflux family protein
33022489	Mapoly0007s0103	Mapoly0007s0103.2	Mapoly0007s0103.2.p	PF16916,PF01545	PTHR11562,PTHR11562:SF18	KOG1485			GO:0055085,GO:0016021,GO:0008324,GO:0006812	AT2G47830.1		Cation efflux family protein
33022446	Mapoly0007s0104	Mapoly0007s0104.1	Mapoly0007s0104.1.p	PF12617								
33022344	Mapoly0007s0105	Mapoly0007s0105.1	Mapoly0007s0105.1.p	PF07961	PTHR28554,PTHR28554:SF1			K17426	GO:0032979,GO:0005743	AT5G27395.1		Mitochondrial inner membrane translocase complex, subunit Tim44-related protein
33022269	Mapoly0007s0106	Mapoly0007s0106.1	Mapoly0007s0106.1.p	PF00226	PTHR24078,PTHR24078:SF207					AT4G09350.1		Chaperone DnaJ-domain superfamily protein
33022274	Mapoly0007s0107	Mapoly0007s0107.1	Mapoly0007s0107.1.p									
33022527	Mapoly0007s0108	Mapoly0007s0108.1	Mapoly0007s0108.1.p									
33022278	Mapoly0007s0109	Mapoly0007s0109.1	Mapoly0007s0109.1.p									
33022280	Mapoly0007s0109	Mapoly0007s0109.2	Mapoly0007s0109.2.p									
33022279	Mapoly0007s0109	Mapoly0007s0109.3	Mapoly0007s0109.3.p									
33022430	Mapoly0007s0110	Mapoly0007s0110.1	Mapoly0007s0110.1.p	PF00121	PTHR21139,PTHR21139:SF7	KOG1643	5.3.1.1	K01803	GO:0008152,GO:0004807	AT2G21170.1	PDTPI,TIM	triosephosphate isomerase
33022153	Mapoly0007s0111	Mapoly0007s0111.1	Mapoly0007s0111.1.p	PF01095	PTHR31321,PTHR31321:SF16		3.1.1.11	K01051	GO:0042545,GO:0030599,GO:0005618	AT5G19730.1		Pectin lyase-like superfamily protein
33022479	Mapoly0007s0112	Mapoly0007s0112.1	Mapoly0007s0112.1.p									
33022374	Mapoly0007s0113	Mapoly0007s0113.1	Mapoly0007s0113.1.p									
33022263	Mapoly0007s0114	Mapoly0007s0114.1	Mapoly0007s0114.1.p									
33022184	Mapoly0007s0115	Mapoly0007s0115.1	Mapoly0007s0115.1.p	PF00675,PF05193	PTHR11851,PTHR11851:SF153	KOG0959	3.4.21.102			AT5G56730.1		Insulinase (Peptidase family M16) protein
33022484	Mapoly0007s0116	Mapoly0007s0116.1	Mapoly0007s0116.1.p									
33022385	Mapoly0007s0117	Mapoly0007s0117.1	Mapoly0007s0117.1.p		PTHR34560,PTHR34560:SF1					AT5G06440.3		
33022273	Mapoly0007s0118	Mapoly0007s0118.1	Mapoly0007s0118.1.p									
33022525	Mapoly0007s0119	Mapoly0007s0119.1	Mapoly0007s0119.1.p	PF00441,PF02770,PF01756	PTHR10909,PTHR10909:SF11		1.3.3.6	K00232	GO:0055114,GO:0016627,GO:0003995,GO:0006635,GO:0005777,GO:0003997	AT1G06290.1	ACX3,ATACX3	acyl-CoA oxidase 3
33022510	Mapoly0007s0120	Mapoly0007s0120.1	Mapoly0007s0120.1.p	PF12697	PTHR10992,PTHR10992:SF743	KOG1454	3.1.3.76,3.3.2.10			AT3G10840.1		alpha/beta-Hydrolases superfamily protein
33022150	Mapoly0007s0121	Mapoly0007s0121.1	Mapoly0007s0121.1.p	PF12928	PTHR21027			K15326		AT3G57360.1		
33022151	Mapoly0007s0121	Mapoly0007s0121.2	Mapoly0007s0121.2.p	PF12928	PTHR21027			K15326		AT3G57360.1		
33022328	Mapoly0007s0122	Mapoly0007s0122.1	Mapoly0007s0122.1.p	PF04864	PTHR11751,PTHR11751:SF3	KOG0633	2.6.1.9	K00817	GO:0016846	AT5G10330.1	ATHPA1,EMB2196,HISN6A,HPA1	histidinol phosphate aminotransferase 1
33022286	Mapoly0007s0123	Mapoly0007s0123.1	Mapoly0007s0123.1.p	PF14226,PF03171	PTHR10209	KOG0143	4.2.3.19		GO:0055114,GO:0016491	AT2G36690.1		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
33022366	Mapoly0007s0124	Mapoly0007s0124.1	Mapoly0007s0124.1.p	PF02788	PTHR23321,PTHR23321:SF31		4.1.1.39	K01601	GO:0016984,GO:0015977	ATCG00490.1		ribulose-bisphosphate carboxylases
33022417	Mapoly0007s0125	Mapoly0007s0125.1	Mapoly0007s0125.1.p	PF03492	PTHR31009		2.1.1.278		GO:0008168	AT5G55250.1	IAMT1	IAA carboxylmethyltransferase 1
33022524	Mapoly0007s0126	Mapoly0007s0126.1	Mapoly0007s0126.1.p	PF00139	PTHR32401,PTHR32401:SF2				GO:0030246	AT2G37710.1	RLK	receptor lectin kinase
33022428	Mapoly0007s0127	Mapoly0007s0127.1	Mapoly0007s0127.1.p		PTHR11952,PTHR11952:SF8		2.7.7.9		GO:0070569,GO:0008152	AT3G56040.1	UGP3	UDP-glucose pyrophosphorylase 3
33022320	Mapoly0007s0128	Mapoly0007s0128.1	Mapoly0007s0128.1.p	PF00288	PTHR10977,PTHR10977:SF3	KOG2833	4.1.1.33	K01597	GO:0005524,GO:0016831,GO:0008299	AT3G54250.1		GHMP kinase family protein
33022321	Mapoly0007s0128	Mapoly0007s0128.2	Mapoly0007s0128.2.p	PF00288	PTHR10977,PTHR10977:SF3	KOG2833	4.1.1.33		GO:0005524,GO:0016831,GO:0008299	AT3G54250.1		GHMP kinase family protein
33022297	Mapoly0007s0129	Mapoly0007s0129.1	Mapoly0007s0129.1.p	PF00646	PTHR22844,PTHR22844:SF184				GO:0005515	AT3G12350.1		F-box family protein
33022418	Mapoly0007s0130	Mapoly0007s0130.1	Mapoly0007s0130.1.p	PF00996	PTHR11787,PTHR11787:SF4	KOG4405				AT3G06540.1	AthREP,REP	Rab escort protein
33022511	Mapoly0007s0131	Mapoly0007s0131.1	Mapoly0007s0131.1.p									
33022431	Mapoly0007s0132	Mapoly0007s0132.1	Mapoly0007s0132.1.p	PF08514	PTHR11199,PTHR11199:SF0	KOG2011		K06671		AT2G47980.1	ATSCC3,SCC3	sister-chromatid cohesion protein 3
33022432	Mapoly0007s0132	Mapoly0007s0132.2	Mapoly0007s0132.2.p	PF08514	PTHR11199,PTHR11199:SF0	KOG2011		K06671		AT2G47980.1	ATSCC3,SCC3	sister-chromatid cohesion protein 3
33022322	Mapoly0007s0133	Mapoly0007s0133.1	Mapoly0007s0133.1.p									
33022239	Mapoly0007s0134	Mapoly0007s0134.1	Mapoly0007s0134.1.p	PF00307,PF03271	PTHR10623,PTHR10623:SF15	KOG3000		K10436	GO:0005515,GO:0008017	AT5G67270.1	ATEB1C,ATEB1H1,EB1C	end binding protein 1C
33022240	Mapoly0007s0134	Mapoly0007s0134.2	Mapoly0007s0134.2.p	PF00307,PF03271	PTHR10623,PTHR10623:SF15	KOG3000		K10436	GO:0005515,GO:0008017	AT5G67270.1	ATEB1C,ATEB1H1,EB1C	end binding protein 1C
33022367	Mapoly0007s0135	Mapoly0007s0135.1	Mapoly0007s0135.1.p	PF09127,PF01433	PTHR11533,PTHR11533:SF174		3.3.2.6	K01254	GO:0019370,GO:0008270,GO:0008237,GO:0006508	AT5G13520.1		peptidase M1 family protein
33022265	Mapoly0007s0136	Mapoly0007s0136.1	Mapoly0007s0136.1.p	PF08477,PF00587	PTHR11476,PTHR11476:SF5		6.1.1.21		GO:0007264,GO:0005525,GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0005737	AT3G46100.1	ATHRS1,HRS1	Histidyl-tRNA synthetase 1
33022266	Mapoly0007s0136	Mapoly0007s0136.2	Mapoly0007s0136.2.p	PF00587,PF03129	PTHR11476,PTHR11476:SF5	KOG1936	6.1.1.21	K01892	GO:0006418,GO:0005524,GO:0004812,GO:0000166,GO:0005737	AT3G46100.1	ATHRS1,HRS1	Histidyl-tRNA synthetase 1
33022267	Mapoly0007s0136	Mapoly0007s0136.3	Mapoly0007s0136.3.p	PF03129,PF13393	PTHR11476,PTHR11476:SF5		6.1.1.21		GO:0005737	AT3G46100.1	ATHRS1,HRS1	Histidyl-tRNA synthetase 1
33022169	Mapoly0007s0137	Mapoly0007s0137.1	Mapoly0007s0137.1.p	PF12617	PTHR19248,PTHR19248:SF20							
33022433	Mapoly0007s0138	Mapoly0007s0138.1	Mapoly0007s0138.1.p	PF13371,PF08492,PF17004	PTHR14094,PTHR14094:SF9	KOG2376		K03108	GO:0048500,GO:0008312,GO:0006614	AT1G67650.1		SRP72 RNA-binding domain
33022377	Mapoly0007s0139	Mapoly0007s0139.1	Mapoly0007s0139.1.p	PF13369	PTHR31350,PTHR31350:SF8					AT4G19160.2		
33022181	Mapoly0007s0140	Mapoly0007s0140.1	Mapoly0007s0140.1.p									
33022538	Mapoly0007s0141	Mapoly0007s0141.1	Mapoly0007s0141.1.p									
33022272	Mapoly0007s0142	Mapoly0007s0142.1	Mapoly0007s0142.1.p	PF02434,PF13334	PTHR11214,PTHR11214:SF7	KOG2288	2.4.1.134		GO:0016757,GO:0016020,GO:0008378,GO:0006486	AT5G53340.1		Galactosyltransferase family protein
33022283	Mapoly0007s0143	Mapoly0007s0143.1	Mapoly0007s0143.1.p	PF09743	PTHR31057,PTHR31057:SF0	KOG2235				AT3G46220.1		
33022284	Mapoly0007s0143	Mapoly0007s0143.2	Mapoly0007s0143.2.p	PF09743	PTHR31057,PTHR31057:SF0	KOG2235				AT3G46220.3		
33022364	Mapoly0007s0144	Mapoly0007s0144.1	Mapoly0007s0144.1.p									
33022429	Mapoly0007s0145	Mapoly0007s0145.1	Mapoly0007s0145.1.p									
33022496	Mapoly0007s0146	Mapoly0007s0146.1	Mapoly0007s0146.1.p	PF00536	PTHR23509	KOG4374			GO:0005515	AT5G48680.1		Sterile alpha motif (SAM) domain-containing protein
33022497	Mapoly0007s0146	Mapoly0007s0146.2	Mapoly0007s0146.2.p	PF00536	PTHR23509	KOG4374			GO:0005515	AT5G48680.1		Sterile alpha motif (SAM) domain-containing protein
33022420	Mapoly0007s0147	Mapoly0007s0147.1	Mapoly0007s0147.1.p									
33022487	Mapoly0007s0148	Mapoly0007s0148.1	Mapoly0007s0148.1.p									
33022505	Mapoly0007s0149	Mapoly0007s0149.1	Mapoly0007s0149.1.p	PF02458	PTHR31642		2.3.1.99,2.3.1.133		GO:0016747	AT5G41040.1		HXXXD-type acyl-transferase family protein
33022522	Mapoly0007s0150	Mapoly0007s0150.1	Mapoly0007s0150.1.p	PF04157	PTHR12806,PTHR12806:SF0	KOG3341		K12188		AT4G27040.1	VPS22	EAP30/Vps36 family protein
33022300	Mapoly0007s0151	Mapoly0007s0151.1	Mapoly0007s0151.1.p	PF05768	PTHR33558,PTHR33558:SF1					AT4G08280.1		Thioredoxin superfamily protein
33022388	Mapoly0007s0152	Mapoly0007s0152.1	Mapoly0007s0152.1.p	PF00076	PTHR23147,PTHR23147:SF10			K12891	GO:0003676	AT5G64200.2	ATSC35,SC35	ortholog of human splicing factor SC35
33022389	Mapoly0007s0152	Mapoly0007s0152.2	Mapoly0007s0152.2.p	PF00076	PTHR23147,PTHR23147:SF10			K12891	GO:0003676	AT5G64200.2	ATSC35,SC35	ortholog of human splicing factor SC35
33022532	Mapoly0007s0153	Mapoly0007s0153.1	Mapoly0007s0153.1.p	PF01764	PTHR21493,PTHR21493:SF4	KOG2088			GO:0006629	AT2G42450.1		alpha/beta-Hydrolases superfamily protein
33022351	Mapoly0007s0154	Mapoly0007s0154.1	Mapoly0007s0154.1.p		PTHR36396,PTHR36396:SF1					AT5G37480.1		
33022352	Mapoly0007s0154	Mapoly0007s0154.2	Mapoly0007s0154.2.p		PTHR36396,PTHR36396:SF1					AT5G37480.1		
33022140	Mapoly0007s0155	Mapoly0007s0155.1	Mapoly0007s0155.1.p	PF06405	PTHR34685,PTHR34685:SF2		1.3.1.80	K13545		AT4G37000.1	ACD2,ATRCCR	accelerated cell death 2 (ACD2)
33022458	Mapoly0007s0156	Mapoly0007s0156.1	Mapoly0007s0156.1.p	PF08536	PTHR31745					AT1G14410.1	ATWHY1,PTAC1,WHY1	ssDNA-binding transcriptional regulator
33022381	Mapoly0007s0157	Mapoly0007s0157.1	Mapoly0007s0157.1.p	PF00544	PTHR31683,PTHR31683:SF23		4.2.2.2	K01728		AT3G55140.1		Pectin lyase-like superfamily protein
33022268	Mapoly0007s0158	Mapoly0007s0158.1	Mapoly0007s0158.1.p									
33022331	Mapoly0007s0159	Mapoly0007s0159.1	Mapoly0007s0159.1.p	PF10683,PF05699	PTHR23272	KOG1121			GO:0046983			
33022330	Mapoly0007s0160	Mapoly0007s0160.1	Mapoly0007s0160.1.p	PF07714	PTHR27003,PTHR27003:SF117	KOG1187	2.7.11.1		GO:0006468,GO:0004672	AT4G00330.1	CRCK2	calmodulin-binding receptor-like cytoplasmic kinase 2
33022135	Mapoly0007s0161	Mapoly0007s0161.1	Mapoly0007s0161.1.p	PF00646,PF14299	PTHR32278,PTHR32278:SF2				GO:0005515	AT3G53000.1	AtPP2-A15,PP2-A15	phloem protein 2-A15
33022516	Mapoly0007s0162	Mapoly0007s0162.1	Mapoly0007s0162.1.p	PF04564	PTHR22849		6.3.2.19		GO:0016567,GO:0004842	AT2G35930.1	PUB23	plant U-box 23
33022453	Mapoly0007s0163	Mapoly0007s0163.1	Mapoly0007s0163.1.p	PF10252	PTHR22055	KOG3375				AT5G46020.1		
33022454	Mapoly0007s0163	Mapoly0007s0163.2	Mapoly0007s0163.2.p	PF10252	PTHR22055	KOG3375				AT5G46020.1		
33022271	Mapoly0007s0164	Mapoly0007s0164.1	Mapoly0007s0164.1.p									
33022310	Mapoly0007s0165	Mapoly0007s0165.1	Mapoly0007s0165.1.p							AT1G28250.1		
33022390	Mapoly0007s0166	Mapoly0007s0166.1	Mapoly0007s0166.1.p	PF00380	PTHR21569,PTHR21569:SF2	KOG1753		K02996	GO:0006412,GO:0005840,GO:0003735	AT1G74970.1	RPS9,TWN3	ribosomal protein S9
33022445	Mapoly0007s0167	Mapoly0007s0167.1	Mapoly0007s0167.1.p									
33022492	Mapoly0007s0168	Mapoly0007s0168.1	Mapoly0007s0168.1.p	PF07939	PTHR33785,PTHR33785:SF3					AT1G05870.3		Protein of unknown function (DUF1685)
33022301	Mapoly0007s0169	Mapoly0007s0169.1	Mapoly0007s0169.1.p									
33022281	Mapoly0007s0170	Mapoly0007s0170.1	Mapoly0007s0170.1.p		PTHR31152					AT4G23470.1		PLAC8 family protein
33022379	Mapoly0007s0171	Mapoly0007s0171.1	Mapoly0007s0171.1.p	PF04414	PTHR34667,PTHR34667:SF1		3.1.1.96	K09716	GO:0051499,GO:0016788	AT2G03800.1	GEK1	D-aminoacyl-tRNA deacylases
33022317	Mapoly0007s0172	Mapoly0007s0172.1	Mapoly0007s0172.1.p	PF11744	PTHR31086,PTHR31086:SF1				GO:0015743	AT3G18440.1	ALMT9,AtALMT9	aluminum-activated malate transporter 9
33022459	Mapoly0007s0173	Mapoly0007s0173.1	Mapoly0007s0173.1.p									
33022162	Mapoly0007s0174	Mapoly0007s0174.1	Mapoly0007s0174.1.p	PF03171	PTHR10869,PTHR10869:SF55	KOG1591	1.14.11.2	K00472	GO:0055114,GO:0016491	AT3G28480.1		Oxoglutarate/iron-dependent oxygenase
33022410	Mapoly0007s0175	Mapoly0007s0175.1	Mapoly0007s0175.1.p	PF02791	PTHR14296					AT1G18950.1		DDT domain superfamily
33022277	Mapoly0007s0176	Mapoly0007s0176.1	Mapoly0007s0176.1.p	PF07521,PF10996,PF13299,PF16661	PTHR11203,PTHR11203:SF5			K14402	GO:0006379,GO:0006378,GO:0005847	AT5G23880.1	ATCPSF100,CPSF100,EMB1265,ESP5	cleavage and polyadenylation specificity factor 100
33022154	Mapoly0007s0177	Mapoly0007s0177.1	Mapoly0007s0177.1.p									
33022476	Mapoly0007s0178	Mapoly0007s0178.1	Mapoly0007s0178.1.p	PF13637,PF00415	PTHR22870,PTHR22870:SF175	KOG4214				AT3G03790.2		ankyrin repeat family protein / regulator of chromosome condensation (RCC1) family protein
33022392	Mapoly0007s0179	Mapoly0007s0179.1	Mapoly0007s0179.1.p	PF07645,PF13947,PF00069	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0030247,GO:0006468,GO:0005524,GO:0004672	AT4G31110.1		Wall-associated kinase family protein
33022156	Mapoly0007s0180	Mapoly0007s0180.1	Mapoly0007s0180.1.p	PF13947					GO:0030247	AT4G31110.1		Wall-associated kinase family protein
33022481	Mapoly0007s0181	Mapoly0007s0181.1	Mapoly0007s0181.1.p	PF07645,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0006468,GO:0004672	AT1G16260.2		Wall-associated kinase family protein
33022475	Mapoly0007s0182	Mapoly0007s0182.1	Mapoly0007s0182.1.p	PF13947					GO:0030247	AT4G31110.1		Wall-associated kinase family protein
33022378	Mapoly0007s0183	Mapoly0007s0183.1	Mapoly0007s0183.1.p	PF07645,PF07714	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0006468,GO:0004672	AT1G16260.1		Wall-associated kinase family protein
33022333	Mapoly0007s0184	Mapoly0007s0184.1	Mapoly0007s0184.1.p	PF07645,PF00069	PTHR27005	KOG1187	2.7.11.1		GO:0005509,GO:0006468,GO:0005524,GO:0004672	AT1G21270.1	WAK2	wall-associated kinase 2
33022236	Mapoly0007s0185	Mapoly0007s0185.1	Mapoly0007s0185.1.p	PF13947	PTHR27005				GO:0030247	AT1G16260.1		Wall-associated kinase family protein
33022358	Mapoly0007s0186	Mapoly0007s0186.1	Mapoly0007s0186.1.p									
33022533	Mapoly0007s0187	Mapoly0007s0187.1	Mapoly0007s0187.1.p	PF00403	PTHR22814,PTHR22814:SF105	KOG1603			GO:0046872,GO:0030001	AT1G06330.1		Heavy metal transport/detoxification superfamily protein 
33022141	Mapoly0007s0188	Mapoly0007s0188.1	Mapoly0007s0188.1.p	PF01399,PF09440	PTHR10317			K03250	GO:0005515,GO:0005852,GO:0005737,GO:0003743	AT3G57290.1	ATEIF3E-1,ATINT6,EIF3E,INT-6,INT6,TIF3E1	eukaryotic translation initiation factor 3E
33022293	Mapoly0007s0189	Mapoly0007s0189.1	Mapoly0007s0189.1.p									
33022369	Mapoly0007s0190	Mapoly0007s0190.1	Mapoly0007s0190.1.p	PF12862	PTHR12830,PTHR12830:SF9			K03352		AT1G06590.1		
33022232	Mapoly0007s0191	Mapoly0007s0191.1	Mapoly0007s0191.1.p	PF00298,PF03946	PTHR11661,PTHR11661:SF6	KOG0886		K02870	GO:0006412,GO:0005840,GO:0003735	AT3G53430.1		Ribosomal protein L11 family protein
33022436	Mapoly0007s0192	Mapoly0007s0192.1	Mapoly0007s0192.1.p	PF06480,PF00004,PF01434	PTHR23076,PTHR23076:SF69			K08956	GO:0016021,GO:0008270,GO:0005524,GO:0004222,GO:0006508	AT1G07510.1	ftsh10	FTSH protease 10
33022519	Mapoly0007s0193	Mapoly0007s0193.1	Mapoly0007s0193.1.p									
33022139	Mapoly0007s0194	Mapoly0007s0194.1	Mapoly0007s0194.1.p	PF03109,PF00144	PTHR10566,PTHR10566:SF84	KOG1235	3.6.3.46	K08869		AT5G24810.1		ABC1 family protein
33022307	Mapoly0007s0195	Mapoly0007s0195.1	Mapoly0007s0195.1.p	PF00995	PTHR11679,PTHR11679:SF2				GO:0016192,GO:0006904	AT2G17980.1	ATSLY1	Sec1/munc18-like (SM) proteins superfamily
33022308	Mapoly0007s0195	Mapoly0007s0195.2	Mapoly0007s0195.2.p	PF00995	PTHR11679,PTHR11679:SF2				GO:0016192,GO:0006904	AT2G17980.1	ATSLY1	Sec1/munc18-like (SM) proteins superfamily
33022412	Mapoly0007s0196	Mapoly0007s0196.1	Mapoly0007s0196.1.p	PF01479,PF00163	PTHR11831,PTHR11831:SF1	KOG4655		K14560	GO:0003723,GO:0019843,GO:0005622	AT5G15750.1		Alpha-L RNA-binding motif/Ribosomal protein S4 family protein
33022413	Mapoly0007s0196	Mapoly0007s0196.2	Mapoly0007s0196.2.p	PF01479,PF00163	PTHR11831,PTHR11831:SF1	KOG4655		K14560	GO:0003723,GO:0019843,GO:0005622	AT5G15750.1		Alpha-L RNA-binding motif/Ribosomal protein S4 family protein
33022503	Mapoly0007s0197	Mapoly0007s0197.1	Mapoly0007s0197.1.p	PF12899	PTHR31916				GO:0033926	AT5G22510.1	At-A/N-InvE,INV-E	alkaline/neutral invertase
33022427	Mapoly0007s0198	Mapoly0007s0198.1	Mapoly0007s0198.1.p	PF14700,PF00940	PTHR10102		2.7.7.6	K10908	GO:0006351,GO:0003899,GO:0003677	AT5G15700.1		DNA/RNA polymerases superfamily protein
33022339	Mapoly0007s0199	Mapoly0007s0199.1	Mapoly0007s0199.1.p	PF13639	PTHR14991				GO:0008270,GO:0005515	AT4G23450.2		RING/U-box superfamily protein
33022471	Mapoly0007s0200	Mapoly0007s0200.1	Mapoly0007s0200.1.p	PF00850	PTHR10625,PTHR10625:SF112	KOG1344	3.5.1.98	K11418		AT5G26040.2	HDA2	histone deacetylase 2
33022341	Mapoly0007s0201	Mapoly0007s0201.1	Mapoly0007s0201.1.p	PF01663,PF04987	PTHR12250			K05285	GO:0003824,GO:0016740,GO:0006506,GO:0005789	AT3G01380.1		transferases;sulfuric ester hydrolases;catalytics;transferases
33022182	Mapoly0007s0202	Mapoly0007s0202.1	Mapoly0007s0202.1.p	PF13716	PTHR10174	KOG1470				AT1G01630.1		Sec14p-like phosphatidylinositol transfer family protein
33022208	Mapoly0007s0203	Mapoly0007s0203.1	Mapoly0007s0203.1.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022225	Mapoly0007s0203	Mapoly0007s0203.10	Mapoly0007s0203.10.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022220	Mapoly0007s0203	Mapoly0007s0203.11	Mapoly0007s0203.11.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022222	Mapoly0007s0203	Mapoly0007s0203.12	Mapoly0007s0203.12.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022231	Mapoly0007s0203	Mapoly0007s0203.13	Mapoly0007s0203.13.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022228	Mapoly0007s0203	Mapoly0007s0203.14	Mapoly0007s0203.14.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022224	Mapoly0007s0203	Mapoly0007s0203.15	Mapoly0007s0203.15.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022221	Mapoly0007s0203	Mapoly0007s0203.16	Mapoly0007s0203.16.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022218	Mapoly0007s0203	Mapoly0007s0203.17	Mapoly0007s0203.17.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022219	Mapoly0007s0203	Mapoly0007s0203.18	Mapoly0007s0203.18.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022215	Mapoly0007s0203	Mapoly0007s0203.19	Mapoly0007s0203.19.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
33022217	Mapoly0007s0203	Mapoly0007s0203.2	Mapoly0007s0203.2.p		PTHR33644					AT3G19895.1		RING/U-box superfamily protein
